Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2003-12-18,3247.8178863525395,3319.4609279632573,2889.60267829895,3056.769775390625,4120000,0.0,0.0
2003-12-19,3009.0075385861282,3271.6986729071396,2913.483489742124,2937.364501953125,2000000,0.0,0.0
2003-12-22,2841.8405871692003,2913.4836271818695,2555.268427118525,2650.79248046875,740000,0.0,0.0
2003-12-23,2650.79248046875,2650.79248046875,2650.79248046875,2650.79248046875,0,0.0,0.0
2003-12-24,2507.5063411746405,2817.959507224834,2459.7443156284567,2698.554443359375,520000,0.0,0.0
2003-12-25,2746.316349345042,3176.174560546875,2746.316349345042,3176.174560546875,1300000,0.0,0.0
2003-12-26,3223.936805138221,3343.341871995192,3080.6507249098554,3104.53173828125,1020000,0.0,0.0
2003-12-29,3104.5319372106483,3247.8180266203703,3080.650922309028,3223.93701171875,340000,0.0,0.0
2003-12-30,3247.8176269531255,3271.698638916016,3176.1745910644536,3247.817626953125,180000,0.0,0.0
2003-12-31,3247.8176269531255,3247.8176269531255,3247.8176269531255,3247.817626953125,0,0.0,0.0
2004-01-01,3247.8176269531255,3247.8176269531255,3247.8176269531255,3247.817626953125,0,0.0,0.0
2004-01-02,3247.8176269531255,3247.8176269531255,3247.8176269531255,3247.817626953125,0,0.0,0.0
2004-01-05,3271.6986074806155,3271.6986074806155,3152.2935488134394,3176.174560546875,160000,0.0,0.0
2004-01-06,3080.65069820374,3128.4127245324803,2985.1266455462596,3032.888671875,200000,0.0,0.0
2004-01-07,3104.5315551757817,3414.98471069336,3080.650543212891,3247.817626953125,2100000,0.0,0.0
2004-01-08,3319.4606628417973,3367.2226867675786,3200.055603027344,3247.817626953125,560000,0.0,0.0
2004-01-09,3271.698846478834,3367.222900390625,3200.055806044991,3367.222900390625,480000,0.0,0.0
2004-01-12,3367.222900390625,3367.222900390625,3367.222900390625,3367.222900390625,0,0.0,0.0
2004-01-13,3391.1035749162943,3486.627619280134,3319.460541643415,3343.341552734375,620000,0.0,0.0
2004-01-14,3367.2225638253344,3438.865597098214,3319.460541643415,3343.341552734375,480000,0.0,0.0
2004-01-15,3367.222717724258,3367.222717724258,3271.698668994492,3319.460693359375,280000,0.0,0.0
2004-01-16,3319.460601364357,3367.222624405571,3271.698578323143,3295.57958984375,180000,0.0,0.0
2004-01-19,3295.5799890225826,3319.4610034357897,3223.936945782961,3271.698974609375,160000,0.0,0.0
2004-01-20,3295.580056423611,3295.580056423611,3200.0559968171297,3223.93701171875,120000,0.0,0.0
2004-01-21,3200.0555437613225,3391.1036359261775,3200.0555437613225,3295.57958984375,320000,0.0,0.0
2004-01-22,3319.4610034357897,3367.223032262204,3247.8179601961683,3271.698974609375,160000,0.0,0.0
2004-01-23,3271.6986074806155,3295.5796192140506,3128.4125370800043,3176.174560546875,260000,0.0,0.0
2004-01-26,3128.412751652644,3128.412751652644,3032.888698167067,3104.53173828125,140000,0.0,0.0
2004-01-27,3080.6508556547615,3080.6508556547615,2985.126798115079,3009.0078125,140000,0.0,0.0
2004-01-28,2937.36464468149,3128.412751652644,2913.483631310096,3104.53173828125,120000,0.0,0.0
2004-01-29,3009.007631363407,3056.7696572580644,2961.24560546875,2961.24560546875,60000,0.0,0.0
2004-01-30,2961.2456323818897,3032.888671875,2961.2456323818897,3032.888671875,100000,0.0,0.0
2004-02-02,3056.7697753906255,3128.4128170013432,3009.0077476501465,3056.769775390625,140000,0.0,0.0
2004-02-03,3056.76975,3056.76975,2961.2456953125,2985.126708984375,100000,0.0,0.0
2004-02-04,2985.1264953613286,2985.1264953613286,2817.959411621094,2865.721435546875,120000,0.0,0.0
