Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2001-01-01,950.6991577148438,950.6991577148438,950.6991577148438,950.6991577148438,0,0.0,0.0
2001-01-02,950.6991577148438,950.6991577148438,950.6991577148438,950.6991577148438,0,0.0,0.0
2001-01-03,950.6991577148438,950.6991577148438,950.6991577148438,950.6991577148438,0,0.0,0.0
2001-01-04,950.6991577148438,950.6991577148438,901.5250633502828,950.6991577148438,3200,0.0,0.0
2001-01-05,950.6992273163378,967.0905933045505,934.3078613281251,934.307861328125,3400,0.0,0.0
2001-01-08,934.3078613281251,934.3078613281251,934.3078613281251,934.307861328125,0,0.0,0.0
2001-01-09,901.5250244140625,901.5250244140625,786.7854758522727,901.5250244140625,8100,0.0,0.0
2001-01-10,901.5249552768944,942.5033623349351,901.5249552768944,926.1119995117188,5600,0.0,0.0
2001-01-11,926.1119758450254,926.1119758450254,803.1767578125,803.1767578125,13100,0.0,0.0
2001-01-12,844.1552215576172,852.3509033203125,819.5681762695312,819.5681762695312,11400,0.0,0.0
2001-01-15,901.5250244140625,901.5250244140625,844.1552501331677,901.5250244140625,2800,0.0,0.0
2001-01-16,901.5250311957466,926.1120775010851,885.1336669921875,885.1336669921875,2400,0.0,0.0
2001-01-17,885.1337487674454,885.1337487674454,844.1553344726562,844.1553344726562,1700,0.0,0.0
2001-01-18,876.937921646538,901.5249661786839,844.1551956036768,893.3292846679688,3700,0.0,0.0
2001-01-19,893.3292846679686,926.11201071083,885.1336031572533,893.3292846679688,2600,0.0,0.0
2001-01-22,909.7206366885025,934.307680923327,909.7206366885025,926.1119995117188,3200,0.0,0.0
2001-01-23,917.9163292001147,917.9163292001147,893.3292846679686,893.3292846679688,3700,0.0,0.0
2001-01-24,893.3292846679686,901.5249661786839,893.3292846679686,893.3292846679688,1700,0.0,0.0
2001-01-25,893.329349093967,893.329349093967,860.546620686849,885.1336669921875,1500,0.0,0.0
2001-01-26,885.1336669921875,893.329349093967,885.1336669921875,885.1336669921875,3200,0.0,0.0
2001-01-29,909.7206998552596,917.9163818359376,909.7206998552596,917.9163818359375,1000,0.0,0.0
2001-01-30,942.5035443222314,942.5035443222314,901.5251293516997,934.307861328125,1500,0.0,0.0
2001-01-31,909.7206998552596,942.5034277779716,901.5250178745815,917.9163818359375,4900,0.0,0.0
2001-02-01,893.3292846679686,893.3292846679686,885.1336031572533,893.3292846679688,2700,0.0,0.0
2001-02-02,893.3292281961886,893.3292281961886,868.7421852183119,876.9378662109375,3000,0.0,0.0
2001-02-05,876.9378662109375,876.9378662109375,876.9378662109375,876.9378662109375,1700,0.0,0.0
2001-02-06,876.9379952566964,876.9379952566964,819.5682198660714,860.546630859375,6800,0.0,0.0
2001-02-07,860.5465586251074,893.3292846679686,860.5465586251074,893.3292846679688,1700,0.0,0.0
2001-02-08,860.546630859375,876.9379952566964,860.546630859375,860.546630859375,1900,0.0,0.0
2001-02-09,868.7421852183119,876.9378662109375,868.7421852183119,876.9378662109375,400,0.0,0.0
2001-02-12,876.9378662109375,876.9378662109375,876.9378662109375,876.9378662109375,0,0.0,0.0
2001-02-13,901.5250244140625,901.5250244140625,901.5250244140625,901.5250244140625,400,0.0,0.0
2001-02-14,901.5250244140625,926.112070534446,901.5250244140625,901.5250244140625,4600,0.0,0.0
2001-02-15,926.1120638166155,934.3077457972936,909.7206998552596,917.9163818359375,6500,0.0,0.0
2001-02-16,934.3077457972936,934.3077457972936,917.9163818359376,917.9163818359375,2400,0.0,0.0
2001-02-19,942.5033623349351,942.5033623349351,926.1119995117189,926.1119995117188,1300,0.0,0.0
2001-02-20,926.1119261669511,975.2860107421874,926.1119261669511,975.2860107421875,3600,0.0,0.0
2001-02-21,975.2862762986568,975.2862762986568,934.3078613281251,934.307861328125,4800,0.0,0.0
2001-02-22,934.3077457972936,934.3077457972936,917.9163818359376,917.9163818359375,1600,0.0,0.0
2001-02-23,942.5032896914724,975.2860128111759,917.9162473516949,967.09033203125,3400,0.0,0.0
2001-02-26,967.0905225030307,983.4818872912177,942.5034753207502,950.6991577148438,4800,0.0,0.0
2001-02-27,958.8946492171086,975.2860107421874,958.8946492171086,975.2860107421875,1700,0.0,0.0
2001-02-28,975.2862048971242,975.2862048971242,950.6991577148438,950.6991577148438,3400,0.0,0.0
2001-03-01,942.5033141519422,942.5033141519422,860.5465042256862,876.9378662109375,14200,0.0,0.0
2001-03-02,876.9379952566964,876.9379952566964,860.546630859375,860.546630859375,9300,0.0,0.0
2001-03-05,860.5465727586013,868.7422544039214,844.1552094679613,852.3508911132812,5000,0.0,0.0
2001-03-06,852.3508232330607,876.9378662109375,852.3508232330607,876.9378662109375,7300,0.0,0.0
2001-03-07,860.546630859375,885.1336774553571,860.546630859375,860.546630859375,4400,0.0,0.0
2001-03-08,860.546620686849,885.1336669921875,860.546620686849,885.1336669921875,1700,0.0,0.0
2001-03-09,893.3293358939036,917.9163818359376,876.9379719325475,917.9163818359375,6200,0.0,0.0
2001-03-12,917.9163818359376,926.1120638166155,917.9163818359376,917.9163818359375,2700,0.0,0.0
2001-03-13,917.916467054835,917.916467054835,860.5466878639078,868.7423706054688,7600,0.0,0.0
2001-03-14,868.7423706054689,868.7423706054689,868.7423706054689,868.7423706054688,0,0.0,0.0
2001-03-15,860.546641630285,860.546641630285,819.568230124081,835.9595947265625,10000,0.0,0.0
2001-03-16,835.9595278226412,852.3508911132814,835.9595278226412,852.3508911132812,3800,0.0,0.0
2001-03-19,835.9595947265626,852.3509593290441,835.9595947265626,835.9595947265625,4200,0.0,0.0
2001-03-20,835.9595947265626,835.9595947265626,835.9595947265626,835.9595947265625,0,0.0,0.0
2001-03-21,835.9595620291574,917.9163818359376,835.9595620291574,917.9163818359375,5800,0.0,0.0
2001-03-22,893.3292846679686,901.5249661786839,860.5465586251074,893.3292846679688,3800,0.0,0.0
2001-03-23,844.1551956036768,893.3292846679686,844.1551956036768,893.3292846679688,5900,0.0,0.0
2001-03-26,893.3292108950407,942.5032958984374,893.3292108950407,942.5032958984375,8500,0.0,0.0
2001-03-27,983.4816915047268,983.4816915047268,942.5032876920299,975.2860107421875,8100,0.0,0.0
2001-03-28,975.2862048971242,983.4818872912177,950.6991577148438,950.6991577148438,4000,0.0,0.0
2001-03-29,909.7207457443764,950.6991577148438,901.5250633502828,950.6991577148438,4700,0.0,0.0
2001-03-30,958.8949103104442,958.8949103104442,926.1121783340187,934.307861328125,1300,0.0,0.0
